smiles
C=CCC[C@H](O)c1c([N+](=O)[O-])cnn1C
O=C(Cc1cccs1)Nc1cccc2c1C(=O)c1ccccc1C2=O
CCOc1ccc(C(F)F)c(Br)c1F
COc1cc(Cn2nc(C(C)C)c(C(F)F)c2Br)ccc1Cl
COc1ccc(F)c(-c2ccc(O)c(C(N)=O)c2)c1
COc1ccc(OCCCC(=O)CCCCl)c(F)c1
CN1CCC(Oc2ccc(Cl)c(Cl)c2C=O)C1=O
COC(=O)c1nn(Cc2ccc(F)cc2C(F)(F)F)c(C(F)(F)F)c1N
CC(C)(C)NC(=O)c1cccc(/C=C/C(N)=O)c1
NC(=O)c1ccccc1NC(=O)C1CCN(c2ccc(-c3ccco3)nn2)CC1
O=c1cc(CNc2c(F)cccc2C(F)(F)F)cc[nH]1
CC(C)c1nn2c(O)c3c(nc2c1-c1ccccc1C(F)(F)F)CCSC3
CC(C)Oc1ccc(Cn2nc(C(C)(C)C)c(C(C)(C)C)c2Cl)cc1
CCNC(=O)c1cnn(-c2cnccc2F)c1C1CCCC1
CCc1nn(-c2c(C)cc(C)cc2C)c(C(F)F)c1Br
CCC(=O)N(C1=C(NC)C(=O)c2ccccc2C1=O)C(C)C
CC(=O)NC[C@H](CC(=O)O)CC(C)C
CCOC(=O)c1c(S(C)(=O)=O)nn(-c2cc(C)cc(OC)n2)c1N
Cc1cc(C)c2sc(N(CCCN3CCOCC3)C(=O)CCSc3ccccc3)nc2c1
O=C(O)c1cc(COc2cccc3ncccc23)ccc1F
COc1cnccc1-n1nc(C(C)C)c(C(=O)NC2CC2)c1C(F)(F)F
O=S(=O)(Cl)c1ccc(S(=O)(=O)C2CC2)cc1
COC(CNCc1ccc(Br)c(F)c1)OC
COC(=O)c1cc2ccccc2c(=O)[nH]1
C=CCN1C(=O)CCC1=O
CCOC(=O)c1cncc(C=O)c1
CCOc1ccc(-c2c(C(C)C)nn3c(O)c(C#N)c(SC)nc23)cc1F
Cc1cc(-n2ncc(CN(C)C)c2C(F)F)ncc1F
CCOc1cc(O)c(O)cc1C(N)=O
CC(C)c1c(N)ccc(C=O)c1C=O
COCc1cc(CC#N)cc(N)c1OC(F)F
CCc1cc(NC2CN(c3cnccn3)C2)ncn1
CCCCCCCCCC(=O)c1ccc(Cl)c(F)c1
CCCCCC(=O)/C=C/c1ccc(OCC2CC2)c(OC)c1
CCOc1ccc(Cn2ncc(C3CCCCC3)c2N)c(F)c1
CCC(c1cc(F)ccc1C)n1ncc(CC(C)C)c1O
O=c1cc(C(F)F)[nH]c2c(C3CC3)c(C(F)(F)F)nn12
CCOc1cc(C2NC(=S)NC(C)=C2C(=O)OC)ccc1OCc1ccc(C)cc1
CCOc1cc(C)c(Br)nc1C(=O)NC
CCOC(=O)Cc1cc(OC(F)(F)F)cc(Cl)c1N
CCc1cc(C(=O)N(C)C)n(C(C)c2cc(F)cc(C(F)(F)F)c2)n1
Cn1nc(Br)cc1CC=O
CCOC(=O)Cc1cc(I)c(CCl)c(CC)c1
COC(=O)c1cnn(Cc2ccc(C)c(F)c2)c1C(F)F
CC(C)(C)c1nn(Cc2ccc(O)cc2)c(Cl)c1C1CCC1
N#Cc1cc(C=O)cc(C=O)c1CBr
Cc1nccc(-n2ncc(CN)c2C2CNC2)c1C
Cc1ccc(CC(=O)O)c(N)c1C(F)F
C#CC(CN)CC1CCCC1
O=C(O)/C=C/c1ccc(C(F)(F)F)c(Br)c1[N+](=O)[O-]
COc1ccc(N)c(B(O)O)c1
Nc1c([N+](=O)[O-])ccc(C(F)(F)F)c1O
O=c1c2ccccc2nc2n1C(CSc1ccc(Cl)cc1Cl)CN2
Cc1cc(-n2nc(/C=N/O)c(Br)c2C(F)(F)F)cnc1F
N#Cc1cnc(Cl)c(CC(=O)O)c1C(F)F
CC(C)c1cc(C(F)F)c(C(F)(F)F)cc1I
CSc1nc2c(-c3nccc(C)c3F)c(C3CCCC3)nn2c(N)c1C#N
COc1cc(Br)cc(I)c1OC
CCCCNc1ccc([N+](=O)[O-])cc1S(N)(=O)=O
CCOC(=O)c1cc2ccc(OC(F)(F)F)cc2[nH]1
CNCc1cc(C2CCC2)nn1Cc1ccc(F)cc1Br
COc1nc(C(N)=O)cc(C#N)c1OC(F)(F)F
CNC(=O)c1cc(C2CC2)nn1Cc1cc(O)ccc1Cl
COC(=O)c1cc(Br)c2nc(C)cn2c1
COc1cc(C(F)(F)F)c(S)cc1C(=O)CCl
NCCOCCOCCNC(=O)CCCc1ccc(I)cc1
Oc1ncc(F)cc1-n1cc(I)c(C2CCC2)n1
CCOC(=O)c1c(C)nn(-c2cccc(C)c2O)c1C(F)F
CC(C)n1cc(CNCc2cc(F)c(F)cc2F)cn1
COC(=O)c1c(C2CCC2)nn2c(=O)cc(-c3c(F)cccc3C(F)(F)F)[nH]c12
NC(=O)c1ccc(C=O)c(C(F)F)c1C(F)(F)F
CCOC(=O)c1cnc2c(-c3cc(F)cc(F)c3C)c(C3CCCCC3)nn2c1N
CCc1nc2sc(C(c3ccc(OC)cc3)N3CCN(c4ccc(OC)cc4)CC3)c(O)n2n1
Cc1c(OCC(F)(F)F)ccnc1C=O
CCc1c(C2(C)CC2)nn(Cc2cc(F)ccc2F)c1Br
Cc1ccc(C)c(Cn2nc(C3CCCCC3)cc2CCl)c1
COc1c(F)cc(CNC2CCC(OC)CC2)cc1F
O=S(=O)(Nc1ccccc1F)c1ccc(I)cc1
COc1ccc(CNC23CC(C2)C(=O)NC3=O)cc1
CCOC(=O)CC(F)C(=O)O
CNc1ccc(F)c(Cl)c1F
Nc1cc(-c2cc(F)cc(F)n2)nc2c(C3CC3)c(C3CC3)nn12
Cc1cc(C)n(-c2ccccc2O)n1
CCCc1ccnc(-c2cc(=O)n3nc(C(C)(C)C)c(CC)c3[nH]2)c1
CCc1cc(OC(F)F)c(Br)cc1C=O
CCNC(CC(=O)Nc1ccc(C)c(Cl)c1)C(=O)O
O=C(O)c1cc(Cl)c(C(F)(F)F)cc1OC(F)(F)F
CCCCCCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
O=c1[nH]cccc1NCCCc1ccccc1F
COc1ccc(OCC(=O)Nc2c[nH]c(=O)[nH]c2=O)cc1
CCc1nn(C(CC)c2ccc(OC)cc2O)c(I)c1CN
CCC=C(C)CNCc1cc(F)c(F)c(F)c1
COc1ccc(OCc2ccc(C#N)c(F)c2)cc1C=O
CC(C)(C)C(=O)CCc1ccc(Br)cc1
O=C(O)Cc1cc(C(F)F)c(F)cc1OC(F)(F)F
O=C(O)c1cc(C(F)F)c(C(F)(F)F)c(CBr)n1
COC(=O)c1ccc(Cl)cc1COc1cc(C=O)ccc1C
COc1c(OC(F)F)ccc(S(=O)(=O)Cl)c1[N+](=O)[O-]
CNC(=O)c1c(C(F)(F)F)cc(C(F)(F)F)nc1CC#N
CC(C)c1c(F)ccc(F)c1S(N)(=O)=O
O=C(CCl)c1c(O)cc(C(F)F)cc1OC(F)F
COc1cccc(-n2ncc(Br)c2CC2CC2)c1O
Cc1cccc2cc(C=O)[nH]c12
CC(=O)Oc1ccc(C(C(C)C)n2nc(C(C)C)c(C#N)c2I)cc1
Cc1nn(-c2ccccc2O)c(Cl)c1C1CCC1
CCOC(=O)c1c(C(=O)OCC)n(S(=O)(=O)c2ccc(C)cc2)c2c(OC)ncc(Br)c12
CCOC(=O)c1cn(-c2cc(Cl)cnc2F)nc1CC
COc1c([N+](=O)[O-])cnc(N)c1OC(F)(F)F
Nc1ccccc1NC(=O)c1ccco1
CCOC(=O)/C=C(\C)COc1cc(F)c(F)cc1C=O
Cc1cncc(-n2nc(C3CCCC3)cc2Br)c1
CC(C)CCn1cc(C=NO)c(C2CCCC2)n1
COc1cc(C=O)cc(Cl)c1OCC(F)(F)c1ccccc1
Cc1nn(Cc2cc(F)cc(C(F)(F)F)c2)cc1C(=O)O
COc1nc(C#N)cc(C(=O)O)c1OC(F)(F)F
COc1cc(C(C)=O)cc(S)c1OC
Cc1nccc(-n2nc(C3CC3)c(C)c2I)c1Cl
CC(C)Oc1ccccc1-c1cc(O)n2nc(C3CCCC3)c(C3CCC3)c2n1
CN(C)CCNC(=O)c1c(F)cccc1C(F)(F)F
CCc1ccc(Br)c(OC(F)(F)F)c1CN
CC(C)CCSc1nnc(S)s1
CCc1ccccc1Cn1nc(C2(C)CC2)c(C2(C)CC2)c1Cl
Cc1nn(-c2ccnc(N)c2)c(C(F)F)c1N
COC1C(C)(C)C(O)C1(C)C
CCC(N)C1CN(C(=O)OC(C)(C)C)C1
CC1CCN(Cc2cc(C(=O)O)no2)CC1
CN(C)C(=O)c1cn(-c2ccnc(Cl)c2F)nc1C(F)F
O=C(CCOCCOCCN(CCOCCOCCC(=O)ON1C(=O)CCC1=O)C(=O)CN1C(=O)C=CC1=O)ON1C(=O)CCC1=O
COC(=O)c1ccc(SC)c(C(C)C)c1C
CCc1ccc(C(C2CCC2)n2nc(C3(C)CC3)c(C#N)c2I)cc1
CC(C)c1cnccc1-n1ncc(C#N)c1C(C)C
Cc1cccnc1CNCc1c(Cl)ccc(F)c1F
N#CCc1cc(O)cc(Cl)n1
COc1ccc(C)cc1SCC[C@H](C)C(=O)O
Fc1ccc(F)c(CNC2CCOc3ccccc32)c1F
Cn1c(C(O)CO)cc2ccccc21
CCn1ncc(Br)c1C(F)(F)F
O=[P@]1(S)OC[C@H]2O[C@@H]3[C@H](F)[C@@H]2O[P@](=O)(S)OC[C@H]2O[C@H]([C@H](F)[C@@H]2O1)n1cnc2c(ncnc21)NC/C=C/CNc1ncnc2c1ncn23
Cc1cc(-n2nc(C#N)c3c2CC2CC32)cc(C)n1
CCOC(=O)c1cc(C2CC2)n(C2CCC2)n1
Cc1nn(CC2CCCCC2)c(C#N)c1N
O=C(O)C(O)=Cc1cc(I)c(O)c(I)c1
COC(=O)NCCc1ccc(S(=O)(=O)F)s1
COC(=O)C(c1ccc(I)c(F)c1)C1CC1
COc1ccc(C2Cn3cnc(-c4nc(-c5ccc(OC)cc5OC)no4)c3CO2)cc1
CCOC(=N)c1cc(Cl)c(C#N)c(C(F)F)c1
Cc1ccc(C(N)=O)cc1I
Cc1cc(NCc2ccc(OCC(C)C)cc2)ccc1O
NS(=O)(=O)c1ccc(Oc2cccc(F)c2)cc1
CCCCC(Sc1nnc(NC(=O)Nc2ccc(Cl)cc2)s1)C(=O)O
CCc1c(COC)cc(Br)cc1OC(F)F
CC(O)C(N)c1nc(C2CC2)nn1C
CC1(CO)COC1=O
N#CCc1c(F)cc(OC(F)(F)F)nc1O
O=Cc1c(Cl)cc(Cl)cc1OCC(F)(F)c1ccccc1
COC(=O)c1cncc(-c2ccc(C(C)(C)C)cc2)c1
COC(=O)Cc1c(Cl)ccc(C(F)F)c1S
COc1ccccc1NCc1ccc(Cl)nc1Cl
COc1c(C#N)cc(CC#N)cc1CBr
O=C(O)CC(=O)COc1ccc(F)c(F)c1
COC(=O)c1nc(C(F)F)c(Br)cc1OC(F)(F)F
CC(=O)Nc1ccc(-c2nnn(CC(N)=O)n2)cc1Cl
CSc1cc(CC#N)cc(C(C)C)c1SC(F)(F)F
Oc1cc(I)n(-c2cnccc2C2CC2)n1
Cc1cccc(-c2ccc(CNC3CCN(C)CC3)cc2)c1
CC(C)CCNCc1cc(Cl)ccc1F
CCC(C(=O)c1ccc(Br)c(F)c1)c1ccccc1
COc1cc(F)c(Cn2nc(CN(C)C)c(Cl)c2C(F)(F)F)c(F)c1
CSc1cc(C(C)C)c([N+](=O)[O-])c(S(N)(=O)=O)c1
COC(=O)Cc1cc(I)c(F)cc1F
O=[N+]([O-])c1cc(CO)ccc1I
Cc1cccc(C(=O)/N=c2/sc3cc(C)cc(C)c3n2C)c1
CC(C)(C)c1nn(C(F)F)c(Br)c1-c1cc(F)ccc1C(F)(F)F
CC(C)(C)OC(=O)N1CCC(c2ccc(C(=O)O)o2)CC1
CCc1cc(O)c(C(=O)OC)c(F)c1
CCOc1cc(CBr)c(I)cc1OC(F)F
Cc1cc(C)nc(-n2nc(C(C)C)c(C(C)(C)C)c2Cl)c1
Nc1ccc2cc(-c3cccc(F)c3)ccc2c1
O=C(Cl)c1ccc([N+](=O)[O-])c(F)c1C(F)F
COc1ccc(F)cc1-c1c(C2CCCC2)nn2c(N)c3c(nc12)CSC3
O=C(Oc1ccc(/C=C/c2ccncc2)cc1)c1cccs1
CC(C)Oc1ncc(Br)cc1C#N
O=Cc1ccc(Cl)c(OCc2ccc(F)cc2C(F)(F)F)c1
COCc1cc(C(F)F)cc(I)c1Cl
O=C(O)c1nc(C(F)F)c(F)cc1Br
CCOC(=O)CCc1ccc(CC)cc1N
Cc1nc(-c2ccc(NCc3cccn3C)cc2)cs1
CCOC(=O)C(C)Oc1ccc(C(F)(F)F)cc1C=O
CC(C)c1c(C(F)F)ccc(B(O)O)c1C(F)F
CC(C)(C)OC(=O)N1CCC(N)C2(COC2)C1
COC(=O)Cc1c(N)cc(C)cc1C(C)C
COc1ccc(Cn2cc(C(=O)N/N=C3\C(=O)Nc4c(C)cccc43)nn2)cc1
Cc1cc(C)cc(CN[C@@H]2CCCC[C@H]2N(C)C)c1
CCOP(=O)(OCC)c1ccc(C)c(C)c1
CCc1c(N)ccc(C(=O)O)c1C(F)F
Cc1nn(Cc2cc(F)cc(F)c2C)c(Br)c1C(C)(C)C
Cc1cc([N+](=O)[O-])cc(C(F)F)c1/C=C/C(=O)O
CCOC(=O)C1CC1
CCOc1cc(C(C)C)cc(SC(F)(F)F)c1CC
COc1c(C)ccnc1-n1ncc(CN)c1N
CCN(CC)C(=O)CSC1c2ccccc2C(=O)N1c1ccccc1
CCOC(=O)c1ccc(CC2S/C(=C(/C#N)C(N)=O)N(c3ccccc3)C2=O)cc1
CCOC(=O)c1cc(Br)c(I)cc1C(C)C
CCNCc1cnccc1OCC
O=Cc1ccc(OCc2ccccc2)nc1
COC(=O)c1c(C(C)C)ccc(N)c1Cl
COc1c(CCl)ccc(Cl)c1CC#N
Oc1ccccc1-c1nnc(S)n1-c1ccccc1
CCc1nc(C(F)(F)F)cc(C(F)(F)F)c1C(=O)NC
O=c1cc(I)n(C2CCCC2)[nH]1
O=C(O)Cc1cc(Cl)ccc1C(F)(F)F
Cc1ccc(C2CCN(C(=O)OC(C)(C)C)C2)cc1F
COCCCn1cc(N)cn1
CCCC(C)NCc1ccc(F)cc1
COC(=O)Cc1cc(C)cc(C)c1I
CCOC(=O)c1cnn(-c2cc(Cl)cnc2F)c1N
Cc1ccc(Cn2nc(C(C)C)cc2CCl)c(F)c1
O=C1Nc2ccc([N+](=O)[O-])cc2C1C1CC1
Clc1ncnc(C2CC2)c1Br
CC(C)n1nc(C(F)F)c(-c2cc(F)cc(C(F)(F)F)c2)c1N
COCc1ccc(C(F)F)c(OC(F)(F)F)c1N
CCCCCCOc1ccc(NCC2CCOC2)cc1
Cc1cnn(Cc2ccc(Cl)cc2F)c1
NS(=O)(=O)c1c(C(F)(F)F)ncc(OC(F)(F)F)c1[N+](=O)[O-]
Cc1c(Cl)cc(CO)cc1C(F)F
NC(=O)c1cc([N+](=O)[O-])c(C(F)(F)F)cc1F
Cc1nnc(NC(=O)c2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)o1
Cc1ccc(O)c(NCc2cccc(C(F)(F)F)c2)c1
COc1cc(Cl)cc(NCc2cccc(C)c2O)c1
CCOC(=O)c1sc(-c2ccc(F)c(C(F)(F)F)c2)cc1I
COc1cc(Cn2nc(-c3ccccc3)cc2Cl)ccc1Cl
CCc1cc(C#N)c(S)cc1[N+](=O)[O-]
NC(=O)c1cc(C(F)F)c(OC(F)(F)F)cc1C(F)(F)F
CC(C)(C)OC(=O)NCCOc1cc(C=O)cc(-c2cc(C(F)(F)F)ccc2F)c1
COc1cc(Cl)ccc1-c1cnn2c(C(N)=O)c(C)cnc12
COc1cc(Br)cc2c1OC1(C)CC2NC(=O)N1c1ccc(Br)cc1
CC/N=C1/SC(CC(=O)Nc2cccc(C(F)(F)F)c2)C(=O)N1CC
CSc1cccc(NC(=O)CN2N=NC3C(=O)N(c4ccc(C)cc4)C(=O)C32)c1
Cc1ccc(C23CC(C(=O)O)(C2)C3)cc1
Cc1cc(C)nc(-c2cc(Cl)n3nc(C(C)C)c(C4CC4)c3n2)c1
OCc1ccc(C(F)(F)F)o1
Nc1cc(C(=O)O)cc(O)c1C(F)(F)F
O=Cc1cccc(-c2cccc(OCCCS(=O)(=O)c3ccccc3)c2)c1
CCOc1ccc(C(O)C(=O)O)c(OC(F)F)c1C#N
Nc1ccc(OS(=O)(=O)F)cc1OC(F)(F)F
COc1cc(COc2cccc(C)c2C=O)cc(C(F)(F)F)c1
Cc1nccc(-n2cc(C#N)c(C3CC3)n2)c1C
CCc1nn(-c2ccn(C)c(=O)c2)c(I)c1C1(C)CC1
NC1CCCCc2cc(Br)ccc21
COc1c([N+](=O)[O-])cnc2[nH]ccc12
C/C=C(\C)CNC1CCCCCC1
O=C(O)c1c(C2CCCCC2)nn2c(=O)cc(C(F)(F)F)[nH]c12
CCOC(=O)c1c[nH]c(C(=O)OCC)c1
Cn1c(=O)n(C2CCOCC2)c2nc(S(C)(=O)=O)ncc21
Nc1nc2ncnc-2c(OCc2ccc(CNC(=O)C(F)(F)F)cc2)[nH]1
CC1(C)OCC(NCc2ccc(F)c3ccccc23)CO1
Cc1ccccc1OCCNCC1(C)CCCCC1
CCc1nn(C(c2ccc(OC(C)C)cc2)C2(C)CC2)c(Cl)c1N
O=[N+]([O-])c1cccc(Cl)c1
CCc1cc(CCl)n(Cc2cc(C)cc(Cl)c2)n1
CCOC(=O)c1c(NC(=O)CCCN2C(=O)/C(=C\c3cccs3)SC2=S)sc2c1CCCC2
CC(O)c1ccc(C2(CNC(=O)c3cc4ccccc4s3)CCCC2)s1
O=Cc1c(F)cc(Br)cc1OCc1cc(OC(F)F)ccc1F
Oc1ccc(Cl)c(CN[C@H]2c3ccccc3C[C@H]2O)c1
COC(=O)Cc1cc(O)n2nc(C3CCCC3)c(-c3cc(C)ccc3Br)c2n1
Cc1ccc(Cn2nc(CC(C)C)cc2I)cc1Cl
O=C(O)C(c1ccccc1)C1CCCC1
CCCOc1ccc(C#N)cc1Br
COc1cc(/C=C/C(=O)O)cc(C)c1O
Clc1cccc(CCNCc2ccncc2)c1
CC(O)(CCN)Cc1ccsc1
Cc1cccc(-c2cc(Cl)n3ncc(C)c3n2)n1
Cc1ccc(F)c(OCCOc2ccc(C=O)cc2OCC2CC2)c1
CCOC(=O)C1(C)CCCCN1
COC(=O)c1c(O)ccc([N+](=O)[O-])c1OC
O=C(Cl)c1ccc([N+](=O)[O-])cc1C(=O)Cl
COc1ccccc1-c1cc(=O)n2nc(C)c(Cl)c2[nH]1
COc1cccc(-c2cc(N)n3nc(C(C)C)c(I)c3n2)c1
COc1ccc(OC(F)(F)F)c(I)c1CN
COC(=O)Cc1cc(Cl)cc(Br)c1CCl
COc1ccc(-n2nc(C3CCC3)c(C(=O)O)c2Br)c(OC)c1
COc1c(C)ccc(OC(F)(F)F)c1F
CSc1nc(-c2ccccc2)c(C#N)c(N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1
CCOC(=O)c1c(C2CCC2)nn(C(c2ccc(C3CCC3)cc2)C(C)C)c1Br
CN(C)c1ccc2c(n1)n(C1CCNCC1)c(=O)n2C
CC(=NNC(=O)c1n[nH]c2c1CCC2)c1ccc(-c2ccccc2)cc1
N#Cc1cc(OC(F)F)cc(OC(F)(F)F)c1S(N)(=O)=O
O=c1oc2ccc(F)cc2cc1S(=O)(=O)c1ccccc1
CC(C)c1cc(Cl)n(-c2cnc(Cl)c(F)c2)n1
CC(C)(C)NC(=O)c1ccccc1CO
Cc1c(C2CCCC2)nn2c(O)cc(C3CCCCN3C)nc12
Cc1cc(OCCC(C)(C)O)cc(C)c1Br
CCOC(=O)Cc1ccc(C=O)c(F)c1
Fc1cc(-n2cc(CBr)c(C3CC3)n2)c(F)cn1
Cc1nc(F)ccc1-n1ncc(C(=O)OC(C)(C)C)c1C(F)(F)F
CC(C)COc1ccc(-c2cc[nH]n2)cn1
Fc1ccc(CNc2ccc(Br)cn2)cc1
CC(C)OCCOc1ccc(Br)cc1C=O
CCc1nn(Cc2ccccc2)c(Br)c1C1CC1
COCOC(CCl)COc1ccc(C)c(OC)c1
Cc1ccc(C(n2nc(C3CCC3)c(C(=O)O)c2Br)C2(C)CC2)cc1F
CCOC(=O)c1c(I)ccc(OC(F)(F)F)c1Br
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
O=C(NC1CCCCCC1)c1cccc(Cl)c1
Cc1cc(C)c(-n2cc(C#N)c(C(F)F)n2)c(C)n1
COc1ccc(C(O)C(=O)O)c(OC)c1C(F)F
Cc1cc(C(=O)N(C)C)n(Cc2ccc(C)c(Br)c2)n1
Cc1nn(-c2ccc([S+](C)[O-])cc2)c(I)c1C(F)(F)F
CN(Cc1ccccc1)C(=O)COc1cc(-c2cccc(C#N)c2)ccc1C=O
CCOC(=O)Cc1cc(OC(F)(F)F)cc(CO)c1OCC
N#Cc1cc(Br)cc(F)c1B(O)O
C#CCOc1ccc(CN)cc1OCC
Cc1ccc(Cl)c(C)c1NCc1ccnn1C
CC(C)c1cccc(C(=O)CBr)c1C=O
COc1c(C)cc(-c2cn3nc(C)c(C#N)c3[nH]2)cc1C
CC(Cl)C(=O)c1ccc(N)cc1I
CC(c1c(F)cccc1C(F)(F)F)n1cc(CN(C)C)cn1
CC(C#N)Oc1cc(-c2ccccc2)ccc1C=O
CCn1ncnc1-c1ccc(N)s1
CC(c1cc(C(F)(F)F)ccc1F)n1cc(C(=O)N(C)C)cn1
CSc1cc(C(F)F)c(O)cn1
CCOc1nc(N)c2nc(O)n(Cc3ccc(CN(CC(C)(C)O)C(=O)OCc4ccc(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)CCOCCOCCOCCN5C(=O)C=CC5=O)C(C)C)cc4)cc3OC)c2n1
COC(=O)c1c(OC(F)F)ccc(C(F)F)c1Cl
O=C(O)c1nnc(Cc2ccccc2)o1
CCOC(=O)CC(O)(CCC(=O)OC)c1ccccc1
CC(C)SCc1cc(C(=O)O)nc(N2CCN(C)CC2)n1
O=C(NCCN1CCN(C(=O)NC(c2ccccc2)c2ccccc2)CC1)c1ccsc1
Cc1c(C=O)ccc(CC#N)c1OC(F)(F)F
Clc1ccnc(CNCCC2CCOCC2)c1
Cc1cc(NCc2cc(Cl)c(C)cc2O)c(C)cc1O
Nc1ccc(C2CCCOC2)cn1
COc1ccc(C)cc1CNCc1ccc(C)c(F)c1
CCc1cc(Cl)c(C(F)(F)F)cc1C(=N)OC
CCOC(=O)c1cc(I)c(CC)c(C(F)(F)F)c1
Cc1cc(NC(=O)c2ncn(CC(O)c3ccccc3)n2)ccc1Br
COc1cc(C)c(-n2nc(S(C)(=O)=O)c(C(=O)O)c2Br)cn1
CC(C)[C@@H](CCC(=O)O)NC(=O)OC(C)(C)C
CC(C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1)C(=O)O
COc1cc(Cn2nc(C(C)C)c(C3(C)CC3)c2I)ccc1F
Cc1nc(N2CCC(C(=O)NCC3CCCCC3)CC2)cc(C(F)(F)F)n1
CCC(=O)/C=C/c1ccccc1OC(F)(F)C(F)(F)F
CCC(c1ccc(C)c(F)c1F)n1ccc(C2CCCCC2)n1
CNC(=O)c1nc(C(F)F)c([N+](=O)[O-])cc1C
Cc1cc(CNCCOc2ccccc2C)ccc1O
CCc1cc(O)c(OC)c(C#N)c1
COc1cc(C)cc(-c2cc(Cl)n3nc(C(F)F)c(C(C)C)c3n2)n1
Cc1cc(C)cc(-n2c(SCC(=O)N(C)c3cccc(Cl)c3)nc3ccsc3c2=O)c1
C(CC1CCOCC1)NCC1CCOCC1
Cc1c(C(F)(F)F)ccc(OC(F)(F)F)c1CC(=O)O
CCOc1c(CC)cc(C(F)F)cc1S(N)(=O)=O
COc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc(S(C)(=O)=O)cc1
O=C(O)c1cc(C(F)(F)F)nc(C(F)F)c1Cl
Cn1c(CN[C@@H](CO)c2ccccc2)cc2ccccc21
O=C(O)Cc1cc(OC(F)F)c(Cl)cc1CO
CCOC(=O)c1cnc(N2CCC(O)CC2)nc1CCl
